id,timestamp,sensor,t,h
33633,2024-11-28 23:04:14.372999+00,flora-d4-interno,24.9,42.7
33920,2024-11-28 23:18:39.995106+00,flora-d4-interno,24.7,42.9
34207,2024-11-28 23:33:05.651575+00,flora-d4-interno,24.6,42.4
34494,2024-11-28 23:46:57.049442+00,flora-d22-esquina,25.1,46.9
34781,2024-11-29 00:00:24.897833+00,flora-d4-interno,23.1,53
35068,2024-11-29 00:14:50.73573+00,flora-d22-esquina,23.6,59.9
35355,2024-11-29 00:26:51.939274+00,flora-d4-interno,23.2,40.9
35642,2024-11-29 00:37:15.770713+00,flora-d22-esquina,23.2,43.5
35667,2024-11-29 00:39:19.100181+00,secado-d4,24.9,43
35928,2024-11-29 00:49:12.20341+00,flora-d4-interno,22.9,39.7
36257,2024-11-29 01:00:47.092778+00,flora-d22-esquina,22.9,43.3
36692,2024-11-29 01:24:18.425829+00,flora-d4-interno,22.5,39.4
29021,2024-11-28 19:21:42.221248+00,flora-d22-esquina,24.9,48.2
29491,2024-11-28 19:41:08.015576+00,flora-d22-esquina,24.2,53.7
29778,2024-11-28 19:50:45.131886+00,flora-d22-esquina,24.1,59.2
30065,2024-11-28 20:04:21.232703+00,flora-d4-interno,22,59
30248,2024-11-28 20:13:46.834639+00,flora-d4-interno,22.1,60.3
30535,2024-11-28 20:28:18.298392+00,flora-d4-interno,24.9,44.2
30822,2024-11-28 20:42:43.965209+00,flora-d4-interno,25,43.3
31109,2024-11-28 20:57:10.205968+00,flora-d22-esquina,25,48
31396,2024-11-28 21:11:00.80811+00,flora-d4-interno,25,43.7
31683,2024-11-28 21:25:26.923783+00,flora-d22-esquina,25.1,47.7
31790,2024-11-28 21:31:13.327919+00,flora-d22-esquina,25,48
32077,2024-11-28 21:45:44.4089+00,flora-d4-interno,25,42.6
32364,2024-11-28 22:00:10.574408+00,flora-d22-esquina,24.4,53.8
32651,2024-11-28 22:14:47.27425+00,flora-d4-interno,22.4,55.4
32938,2024-11-28 22:28:50.091873+00,flora-d22-esquina,24.9,47.7
33225,2024-11-28 22:43:15.688815+00,flora-d4-interno,24.9,43.9
33512,2024-11-28 22:57:47.234875+00,flora-d4-interno,24.9,42.8
33634,2024-11-28 23:04:14.760677+00,flora-d22-esquina,25.4,46.9
33921,2024-11-28 23:18:40.381026+00,flora-d22-esquina,25.2,47.2
34208,2024-11-28 23:33:06.03915+00,flora-d22-esquina,25.2,46
34495,2024-11-28 23:47:02.438499+00,flora-d4-interno,24.4,42.7
34782,2024-11-29 00:00:25.285953+00,flora-d22-esquina,24.9,54.2
35069,2024-11-29 00:14:56.124674+00,flora-d4-interno,22,55.5
35356,2024-11-29 00:26:52.319771+00,flora-d22-esquina,23.4,44.8
35643,2024-11-29 00:37:16.690592+00,secado-d4,24.9,43
35668,2024-11-29 00:39:22.486989+00,flora-d4-interno,23.1,39.9
35929,2024-11-29 00:49:12.594144+00,flora-d22-esquina,23.1,43.4
36258,2024-11-29 01:00:52.47378+00,flora-d4-interno,22.7,39.8
36693,2024-11-29 01:24:18.80713+00,flora-d22-esquina,22.7,42.9
29022,2024-11-28 19:21:47.607479+00,flora-d4-interno,24.8,42.7
29492,2024-11-28 19:41:13.402864+00,flora-d4-interno,22.8,51
29779,2024-11-28 19:50:46.426986+00,secado-d4,24.9,41
30066,2024-11-28 20:04:21.62065+00,flora-d22-esquina,23.9,62.9
30249,2024-11-28 20:13:47.223209+00,flora-d22-esquina,23.9,63.6
30536,2024-11-28 20:28:18.685191+00,flora-d22-esquina,24.8,49.8
30823,2024-11-28 20:42:44.353688+00,flora-d22-esquina,24.9,49.5
31110,2024-11-28 20:57:15.594411+00,flora-d4-interno,24.9,43.2
31397,2024-11-28 21:11:01.195666+00,flora-d22-esquina,25.1,48.9
31684,2024-11-28 21:25:32.308323+00,flora-d4-interno,25,43.1
31791,2024-11-28 21:31:18.710365+00,flora-d4-interno,25,43.1
32078,2024-11-28 21:45:44.792687+00,flora-d22-esquina,25.1,47.8
32365,2024-11-28 22:00:15.954304+00,flora-d4-interno,22.7,51.8
32652,2024-11-28 22:14:47.661203+00,flora-d22-esquina,24.4,58.3
32939,2024-11-28 22:28:55.480732+00,flora-d4-interno,24.7,43.4
33226,2024-11-28 22:43:16.07558+00,flora-d22-esquina,25.3,48.4
33513,2024-11-28 22:57:47.623829+00,flora-d22-esquina,25.4,46.9
33635,2024-11-28 23:04:20.151272+00,flora-d4-interno,24.9,42.7
33922,2024-11-28 23:18:45.766145+00,flora-d4-interno,24.7,42.9
34209,2024-11-28 23:33:11.422618+00,flora-d4-interno,24.6,42.3
34496,2024-11-28 23:47:02.82551+00,flora-d22-esquina,25.1,47.2
34783,2024-11-29 00:00:30.667023+00,flora-d4-interno,23.1,52.9
35070,2024-11-29 00:14:56.511659+00,flora-d22-esquina,23.6,59.8
35357,2024-11-29 00:26:56.365915+00,secado-d4,24.9,43
35644,2024-11-29 00:37:21.159609+00,flora-d4-interno,23.1,39.9
35669,2024-11-29 00:39:22.873681+00,flora-d22-esquina,23.2,43.7
35930,2024-11-29 00:49:14.033348+00,secado-d4,24.9,43
36259,2024-11-29 01:00:52.862061+00,flora-d22-esquina,23,43.4
36694,2024-11-29 01:24:24.188133+00,flora-d4-interno,22.5,39.3
29023,2024-11-28 19:21:47.994867+00,flora-d22-esquina,24.9,47.8
29493,2024-11-28 19:41:13.784091+00,flora-d22-esquina,24.2,53.7
29780,2024-11-28 19:50:50.512629+00,flora-d4-interno,22.3,56.6
30067,2024-11-28 20:04:27.009445+00,flora-d4-interno,22,59.2
30250,2024-11-28 20:13:52.602739+00,flora-d4-interno,22.1,59.7
30537,2024-11-28 20:28:24.074248+00,flora-d4-interno,24.9,44.1
30824,2024-11-28 20:42:49.739961+00,flora-d4-interno,25,43.3
31111,2024-11-28 20:57:15.978078+00,flora-d22-esquina,25,48
31398,2024-11-28 21:11:06.576742+00,flora-d4-interno,25,43.7
31685,2024-11-28 21:25:32.687588+00,flora-d22-esquina,25.1,47.9
31792,2024-11-28 21:31:19.098293+00,flora-d22-esquina,25.1,48.7
32079,2024-11-28 21:45:50.175799+00,flora-d4-interno,25,42.7
32366,2024-11-28 22:00:16.342256+00,flora-d22-esquina,24.4,53.9
32653,2024-11-28 22:14:53.11332+00,flora-d4-interno,22.4,55.3
32940,2024-11-28 22:28:55.868646+00,flora-d22-esquina,24.9,47.9
33227,2024-11-28 22:43:21.455434+00,flora-d4-interno,24.9,43.9
33514,2024-11-28 22:57:53.004854+00,flora-d4-interno,24.9,42.9
33636,2024-11-28 23:04:20.539798+00,flora-d22-esquina,25.3,46.9
33923,2024-11-28 23:18:46.153331+00,flora-d22-esquina,25.2,47.6
34210,2024-11-28 23:33:11.806945+00,flora-d22-esquina,25.2,45.8
34497,2024-11-28 23:47:08.214001+00,flora-d4-interno,24.4,42.9
34784,2024-11-29 00:00:31.047735+00,flora-d22-esquina,24.9,54.2
35071,2024-11-29 00:15:01.898669+00,flora-d4-interno,22,54.5
35358,2024-11-29 00:26:57.700719+00,flora-d4-interno,23.2,40.9
35645,2024-11-29 00:37:21.546439+00,flora-d22-esquina,23.2,43.6
35670,2024-11-29 00:39:28.260044+00,flora-d4-interno,23.1,39.9
35931,2024-11-29 00:49:17.985126+00,flora-d4-interno,22.9,39.8
36260,2024-11-29 01:00:56.595937+00,secado-d4,24.9,43
36695,2024-11-29 01:24:24.574078+00,flora-d22-esquina,22.7,42.6
29024,2024-11-28 19:21:52.833002+00,secado-d4,24.9,41
29494,2024-11-28 19:41:16.164933+00,secado-d4,24.8,41
29781,2024-11-28 19:50:50.900308+00,flora-d22-esquina,24,59
30068,2024-11-28 20:04:27.39585+00,flora-d22-esquina,23.9,62.9
30251,2024-11-28 20:13:52.98669+00,flora-d22-esquina,23.9,63.7
30538,2024-11-28 20:28:24.461462+00,flora-d22-esquina,24.8,49.9
30825,2024-11-28 20:42:50.124117+00,flora-d22-esquina,24.9,49.3
31112,2024-11-28 20:57:21.370144+00,flora-d4-interno,24.9,43.2
31399,2024-11-28 21:11:06.96443+00,flora-d22-esquina,25.1,48.4
31686,2024-11-28 21:25:38.074382+00,flora-d4-interno,25,43.2
31793,2024-11-28 21:31:24.484438+00,flora-d4-interno,25,43.1
32080,2024-11-28 21:45:50.563971+00,flora-d22-esquina,25.1,47.7
32367,2024-11-28 22:00:21.729342+00,flora-d4-interno,22.7,51.9
32654,2024-11-28 22:14:53.500382+00,flora-d22-esquina,24.3,58.1
32941,2024-11-28 22:29:01.256453+00,flora-d4-interno,24.7,43.6
33228,2024-11-28 22:43:21.841992+00,flora-d22-esquina,25.3,48.3
33515,2024-11-28 22:57:53.387814+00,flora-d22-esquina,25.3,47
33637,2024-11-28 23:04:25.922643+00,flora-d4-interno,24.9,42.9
33924,2024-11-28 23:18:51.532132+00,flora-d4-interno,24.7,42.9
34211,2024-11-28 23:33:17.190755+00,flora-d4-interno,24.6,42.3
34498,2024-11-28 23:47:08.601287+00,flora-d22-esquina,25.1,47.5
34785,2024-11-29 00:00:36.43391+00,flora-d4-interno,23.1,53.1
35072,2024-11-29 00:15:02.278991+00,flora-d22-esquina,23.6,60.1
35359,2024-11-29 00:26:58.088606+00,flora-d22-esquina,23.5,44.5
35646,2024-11-29 00:37:26.934786+00,flora-d4-interno,23.1,40
35671,2024-11-29 00:39:28.640675+00,flora-d22-esquina,23.1,43.6
35932,2024-11-29 00:49:18.373442+00,flora-d22-esquina,23.1,43.4
36261,2024-11-29 01:00:58.242087+00,flora-d4-interno,22.7,39.8
36696,2024-11-29 01:24:25.462266+00,secado-d4,24.9,43
29025,2024-11-28 19:21:53.375134+00,flora-d4-interno,24.8,42.7
29495,2024-11-28 19:41:19.164927+00,flora-d4-interno,22.7,51.3
29782,2024-11-28 19:50:51.815736+00,secado-d4,24.9,41
30069,2024-11-28 20:04:32.784585+00,flora-d4-interno,22,59.3
30252,2024-11-28 20:13:58.365299+00,flora-d4-interno,22.1,59.8
30539,2024-11-28 20:28:29.850963+00,flora-d4-interno,24.9,44.3
30826,2024-11-28 20:42:55.51077+00,flora-d4-interno,25,43.3
31113,2024-11-28 20:57:21.756485+00,flora-d22-esquina,25,48.8
31400,2024-11-28 21:11:12.351281+00,flora-d4-interno,25,43.6
31687,2024-11-28 21:25:38.4614+00,flora-d22-esquina,25.1,48
31794,2024-11-28 21:31:24.871323+00,flora-d22-esquina,25,48
32081,2024-11-28 21:45:55.953019+00,flora-d4-interno,25,42.7
32368,2024-11-28 22:00:22.109385+00,flora-d22-esquina,24.4,54.2
32655,2024-11-28 22:14:58.91212+00,flora-d4-interno,22.4,55.6
32942,2024-11-28 22:29:01.636383+00,flora-d22-esquina,24.9,48.2
33229,2024-11-28 22:43:27.228793+00,flora-d4-interno,24.9,43.8
33516,2024-11-28 22:57:58.775997+00,flora-d4-interno,24.9,43
33638,2024-11-28 23:04:26.310923+00,flora-d22-esquina,25.3,47
33925,2024-11-28 23:18:51.913048+00,flora-d22-esquina,25.2,46.5
34212,2024-11-28 23:33:17.571148+00,flora-d22-esquina,25.2,45.8
34499,2024-11-28 23:47:13.989071+00,flora-d4-interno,24.4,42.7
34786,2024-11-29 00:00:36.818934+00,flora-d22-esquina,24.9,54.3
35073,2024-11-29 00:15:07.664291+00,flora-d4-interno,22.1,54.5
35360,2024-11-29 00:27:01.754728+00,secado-d4,24.9,43
35672,2024-11-29 00:39:29.837531+00,secado-d4,24.9,43
35933,2024-11-29 00:49:19.414492+00,secado-d4,24.9,43
36262,2024-11-29 01:00:58.629144+00,flora-d22-esquina,22.9,43.3
36697,2024-11-29 01:24:29.961276+00,flora-d4-interno,22.5,39.3
29026,2024-11-28 19:21:53.762063+00,flora-d22-esquina,24.9,47.3
29496,2024-11-28 19:41:19.552006+00,flora-d22-esquina,24.3,54.1
29783,2024-11-28 19:50:56.28692+00,flora-d4-interno,22.3,56.3
30070,2024-11-28 20:04:33.168801+00,flora-d22-esquina,23.9,62.7
30253,2024-11-28 20:13:58.744917+00,flora-d22-esquina,23.9,64.2
30540,2024-11-28 20:28:30.231372+00,flora-d22-esquina,24.8,50.1
30827,2024-11-28 20:42:55.899076+00,flora-d22-esquina,24.9,48.6
31114,2024-11-28 20:57:27.143362+00,flora-d4-interno,24.9,43.2
31401,2024-11-28 21:11:12.740524+00,flora-d22-esquina,25.1,48.3
31688,2024-11-28 21:25:43.841354+00,flora-d4-interno,25,43.1
31795,2024-11-28 21:31:30.258778+00,flora-d4-interno,25,42.9
32082,2024-11-28 21:45:56.339268+00,flora-d22-esquina,25.1,48.2
32369,2024-11-28 22:00:27.497192+00,flora-d4-interno,22.7,51.9
32656,2024-11-28 22:14:59.300282+00,flora-d22-esquina,24.3,58.2
32943,2024-11-28 22:29:07.024137+00,flora-d4-interno,24.7,43.4
33230,2024-11-28 22:43:27.616447+00,flora-d22-esquina,25.3,48.5
33517,2024-11-28 22:57:59.162978+00,flora-d22-esquina,25.4,47.2
33639,2024-11-28 23:04:31.700777+00,flora-d4-interno,24.9,42.6
33926,2024-11-28 23:18:57.296142+00,flora-d4-interno,24.7,42.8
34213,2024-11-28 23:33:22.951914+00,flora-d4-interno,24.6,42.3
34500,2024-11-28 23:47:14.370218+00,flora-d22-esquina,25.1,46.3
34787,2024-11-29 00:00:42.205072+00,flora-d4-interno,23,53.1
35074,2024-11-29 00:15:08.050969+00,flora-d22-esquina,23.6,60.3
35361,2024-11-29 00:27:03.477828+00,flora-d4-interno,23.2,40.7
35673,2024-11-29 00:39:34.029942+00,flora-d4-interno,23,39.9
35934,2024-11-29 00:49:23.761357+00,flora-d4-interno,22.9,39.7
36263,2024-11-29 01:01:01.983129+00,secado-d4,24.9,43
36698,2024-11-29 01:24:30.347987+00,flora-d22-esquina,22.7,42.7
29027,2024-11-28 19:21:58.218634+00,secado-d4,24.9,41
29497,2024-11-28 19:41:21.554188+00,secado-d4,24.8,41
29784,2024-11-28 19:50:56.676915+00,flora-d22-esquina,24.1,59.2
30071,2024-11-28 20:04:38.556869+00,flora-d4-interno,22,59.2
30254,2024-11-28 20:14:04.127825+00,flora-d4-interno,22.1,60.1
30541,2024-11-28 20:28:35.621167+00,flora-d4-interno,24.9,44.3
30828,2024-11-28 20:43:01.284269+00,flora-d4-interno,25,43.2
31115,2024-11-28 20:57:27.528711+00,flora-d22-esquina,25,49.4
31402,2024-11-28 21:11:18.130068+00,flora-d4-interno,25,43.6
31689,2024-11-28 21:25:44.228172+00,flora-d22-esquina,25.1,48
31796,2024-11-28 21:31:30.647168+00,flora-d22-esquina,25,47.4
32083,2024-11-28 21:46:01.728931+00,flora-d4-interno,25,42.6
32370,2024-11-28 22:00:27.884391+00,flora-d22-esquina,24.4,54.1
32657,2024-11-28 22:15:04.704134+00,flora-d4-interno,22.4,56
32944,2024-11-28 22:29:07.403163+00,flora-d22-esquina,24.9,47.9
33231,2024-11-28 22:43:32.996784+00,flora-d4-interno,24.9,43.8
33518,2024-11-28 22:58:04.543432+00,flora-d4-interno,24.9,43
33640,2024-11-28 23:04:32.080886+00,flora-d22-esquina,25.3,47.1
33927,2024-11-28 23:18:57.676214+00,flora-d22-esquina,25.2,47.5
34214,2024-11-28 23:33:23.338974+00,flora-d22-esquina,25.2,45.8
34501,2024-11-28 23:47:19.756973+00,flora-d4-interno,24.4,42.6
34788,2024-11-29 00:00:42.591797+00,flora-d22-esquina,24.9,54.4
35075,2024-11-29 00:15:13.438885+00,flora-d4-interno,22.1,53.7
35362,2024-11-29 00:27:03.862937+00,flora-d22-esquina,23.5,44.4
35674,2024-11-29 00:39:34.416696+00,flora-d22-esquina,23.2,43.7
35935,2024-11-29 00:49:24.149316+00,flora-d22-esquina,23.1,43.1
36264,2024-11-29 01:01:04.009925+00,flora-d4-interno,22.7,39.9
36699,2024-11-29 01:24:30.850279+00,secado-d4,24.9,43
29028,2024-11-28 19:21:59.149992+00,flora-d4-interno,24.8,42.6
29498,2024-11-28 19:41:24.941055+00,flora-d4-interno,22.7,51.4
29785,2024-11-28 19:50:57.201533+00,secado-d4,24.9,41
30072,2024-11-28 20:04:38.944785+00,flora-d22-esquina,23.9,62.6
30255,2024-11-28 20:14:04.507947+00,flora-d22-esquina,23.9,64.7
30542,2024-11-28 20:28:36.008015+00,flora-d22-esquina,24.8,49.3
30829,2024-11-28 20:43:01.670501+00,flora-d22-esquina,24.9,48.6
31116,2024-11-28 20:57:32.909432+00,flora-d4-interno,24.9,43.2
31403,2024-11-28 21:11:18.518233+00,flora-d22-esquina,25.1,49.2
31690,2024-11-28 21:25:49.609812+00,flora-d4-interno,25,43.1
31797,2024-11-28 21:31:36.030281+00,flora-d4-interno,25,42.9
32084,2024-11-28 21:46:02.1168+00,flora-d22-esquina,25.1,47.5
32371,2024-11-28 22:00:33.266228+00,flora-d4-interno,22.7,52
32658,2024-11-28 22:15:05.094202+00,flora-d22-esquina,24.3,58.1
32945,2024-11-28 22:29:12.784057+00,flora-d4-interno,24.7,43.4
33232,2024-11-28 22:43:33.383616+00,flora-d22-esquina,25.3,48.3
33519,2024-11-28 22:58:04.927881+00,flora-d22-esquina,25.3,46.6
33641,2024-11-28 23:04:37.462874+00,flora-d4-interno,24.9,42.5
33928,2024-11-28 23:19:03.062247+00,flora-d4-interno,24.7,42.8
34215,2024-11-28 23:33:28.728525+00,flora-d4-interno,24.6,42.2
34502,2024-11-28 23:47:20.144007+00,flora-d22-esquina,25.1,46.7
34789,2024-11-29 00:00:47.971113+00,flora-d4-interno,23,53.3
35076,2024-11-29 00:15:13.824932+00,flora-d22-esquina,23.6,59.4
35363,2024-11-29 00:27:07.137704+00,secado-d4,24.9,43
35675,2024-11-29 00:39:39.798827+00,flora-d4-interno,23.1,39.8
35936,2024-11-29 00:49:29.892211+00,flora-d22-esquina,23.2,43.1
36265,2024-11-29 01:01:04.397812+00,flora-d22-esquina,22.9,43.5
36700,2024-11-29 01:24:35.737009+00,flora-d4-interno,22.5,39.4
29029,2024-11-28 19:21:59.533182+00,flora-d22-esquina,25,46.9
29499,2024-11-28 19:41:25.325997+00,flora-d22-esquina,24.3,54.2
29786,2024-11-28 19:51:02.060349+00,flora-d4-interno,22.3,56.4
30073,2024-11-28 20:04:44.331905+00,flora-d4-interno,22,59.4
30256,2024-11-28 20:14:09.890968+00,flora-d4-interno,22.1,60.3
30543,2024-11-28 20:28:41.395481+00,flora-d4-interno,24.9,44.2
30830,2024-11-28 20:43:07.056304+00,flora-d4-interno,25,43.4
31117,2024-11-28 20:57:33.298003+00,flora-d22-esquina,25,48.4
31404,2024-11-28 21:11:23.898384+00,flora-d4-interno,25,43.7
31691,2024-11-28 21:25:49.990085+00,flora-d22-esquina,25.1,48.2
31798,2024-11-28 21:31:36.418764+00,flora-d22-esquina,25,47.8
32085,2024-11-28 21:46:07.506842+00,flora-d4-interno,25,42.5
32372,2024-11-28 22:00:33.65437+00,flora-d22-esquina,24.4,54.4
32659,2024-11-28 22:15:10.491358+00,flora-d4-interno,22.4,56
32946,2024-11-28 22:29:13.171349+00,flora-d22-esquina,24.9,48.1
33233,2024-11-28 22:43:38.768487+00,flora-d4-interno,24.9,44
33520,2024-11-28 22:58:10.315972+00,flora-d4-interno,24.9,42.7
33642,2024-11-28 23:04:37.849905+00,flora-d22-esquina,25.3,46.6
33929,2024-11-28 23:19:03.449334+00,flora-d22-esquina,25.2,47.7
34216,2024-11-28 23:33:29.116096+00,flora-d22-esquina,25.1,45.3
34503,2024-11-28 23:47:25.530375+00,flora-d4-interno,24.4,42.6
34790,2024-11-29 00:00:48.357554+00,flora-d22-esquina,24.9,54.5
35077,2024-11-29 00:15:19.207365+00,flora-d4-interno,22.2,52.6
35364,2024-11-29 00:27:09.251004+00,flora-d4-interno,23.2,40.8
35676,2024-11-29 00:39:40.186824+00,flora-d22-esquina,23.2,43.7
35937,2024-11-29 00:49:30.156562+00,secado-d4,24.9,42
36266,2024-11-29 01:01:07.371184+00,secado-d4,24.9,43
36701,2024-11-29 01:24:36.123546+00,flora-d22-esquina,22.7,42.9
29030,2024-11-28 19:22:03.604375+00,secado-d4,24.8,41
29500,2024-11-28 19:41:26.943906+00,secado-d4,24.9,41
29787,2024-11-28 19:51:02.448384+00,flora-d22-esquina,24,59.3
30074,2024-11-28 20:04:44.71281+00,flora-d22-esquina,23.9,62.7
30257,2024-11-28 20:14:10.27985+00,flora-d22-esquina,23.9,64
30544,2024-11-28 20:28:41.77631+00,flora-d22-esquina,24.9,49.3
30831,2024-11-28 20:43:07.443192+00,flora-d22-esquina,24.9,48.9
31118,2024-11-28 20:57:38.680255+00,flora-d4-interno,24.9,43.3
31405,2024-11-28 21:11:24.286813+00,flora-d22-esquina,25,48.9
31692,2024-11-28 21:25:55.375204+00,flora-d4-interno,25,43.1
31799,2024-11-28 21:31:41.808891+00,flora-d4-interno,25,43
32086,2024-11-28 21:46:07.893762+00,flora-d22-esquina,25.2,47.4
32373,2024-11-28 22:00:39.042264+00,flora-d4-interno,22.7,52.2
32660,2024-11-28 22:15:10.878358+00,flora-d22-esquina,24.3,58.4
32947,2024-11-28 22:29:18.552149+00,flora-d4-interno,24.7,43.5
33234,2024-11-28 22:43:39.156825+00,flora-d22-esquina,25.3,48.6
33521,2024-11-28 22:58:10.70074+00,flora-d22-esquina,25.3,46.6
33643,2024-11-28 23:04:43.237964+00,flora-d4-interno,24.9,42.5
33930,2024-11-28 23:19:08.835411+00,flora-d4-interno,24.7,43
34217,2024-11-28 23:33:34.505166+00,flora-d4-interno,24.6,42.1
34504,2024-11-28 23:47:25.917111+00,flora-d22-esquina,25.1,46.8
34791,2024-11-29 00:00:53.741751+00,flora-d4-interno,23,53.4
35078,2024-11-29 00:15:19.595046+00,flora-d22-esquina,23.5,58.5
35365,2024-11-29 00:27:09.638146+00,flora-d22-esquina,23.5,44.5
35677,2024-11-29 00:39:40.581118+00,secado-d4,24.9,42
35938,2024-11-29 00:49:35.280764+00,flora-d4-interno,22.9,39.6
36267,2024-11-29 01:01:09.784483+00,flora-d4-interno,22.7,39.8
36702,2024-11-29 01:24:36.237178+00,secado-d4,24.9,43
29031,2024-11-28 19:22:04.920187+00,flora-d4-interno,24.8,42.6
29501,2024-11-28 19:41:30.707283+00,flora-d4-interno,22.7,51.4
29788,2024-11-28 19:51:02.58705+00,secado-d4,24.8,41
30075,2024-11-28 20:04:50.099798+00,flora-d4-interno,22,59.6
30258,2024-11-28 20:14:15.66287+00,flora-d4-interno,22.1,60.3
30545,2024-11-28 20:28:47.165501+00,flora-d4-interno,24.9,44.1
30832,2024-11-28 20:43:12.829425+00,flora-d4-interno,25,43.3
31119,2024-11-28 20:57:39.067388+00,flora-d22-esquina,25,47.9
31406,2024-11-28 21:11:29.675223+00,flora-d4-interno,25,43.6
31693,2024-11-28 21:25:55.756507+00,flora-d22-esquina,25,48.7
31800,2024-11-28 21:31:42.196457+00,flora-d22-esquina,25,47.7
32087,2024-11-28 21:46:13.276792+00,flora-d4-interno,25,42.6
32374,2024-11-28 22:00:39.430731+00,flora-d22-esquina,24.4,54.3
32661,2024-11-28 22:15:16.267868+00,flora-d4-interno,22.4,56.1
32948,2024-11-28 22:29:18.939073+00,flora-d22-esquina,24.9,48.3
33235,2024-11-28 22:43:44.544503+00,flora-d4-interno,24.9,43.8
33522,2024-11-28 22:58:16.084836+00,flora-d4-interno,24.9,42.8
33644,2024-11-28 23:04:43.618653+00,flora-d22-esquina,25.3,47.3
33931,2024-11-28 23:19:09.222148+00,flora-d22-esquina,25.2,47.4
34218,2024-11-28 23:33:34.8943+00,flora-d22-esquina,25.2,45.5
34505,2024-11-28 23:47:31.300698+00,flora-d4-interno,24.4,42.8
34792,2024-11-29 00:00:54.128792+00,flora-d22-esquina,24.9,54.5
35079,2024-11-29 00:15:24.982667+00,flora-d4-interno,22.2,52.3
35366,2024-11-29 00:27:12.524875+00,secado-d4,24.9,43
35678,2024-11-29 00:39:45.575804+00,flora-d4-interno,23,39.9
35939,2024-11-29 00:49:35.540048+00,secado-d4,24.9,43
36268,2024-11-29 01:01:10.16701+00,flora-d22-esquina,22.9,43.2
36703,2024-11-29 01:24:41.510219+00,flora-d4-interno,22.5,39.4
29032,2024-11-28 19:22:05.300087+00,flora-d22-esquina,24.9,47
29502,2024-11-28 19:41:31.087961+00,flora-d22-esquina,24.3,54.1
29789,2024-11-28 19:51:07.831075+00,flora-d4-interno,22.3,56.6
30076,2024-11-28 20:04:50.485849+00,flora-d22-esquina,23.9,62.7
30259,2024-11-28 20:14:16.049821+00,flora-d22-esquina,24,64.1
30546,2024-11-28 20:28:47.550325+00,flora-d22-esquina,24.8,50.1
30833,2024-11-28 20:43:13.217281+00,flora-d22-esquina,24.9,48.9
31120,2024-11-28 20:57:44.456293+00,flora-d4-interno,24.9,43.2
31407,2024-11-28 21:11:30.062755+00,flora-d22-esquina,25.1,48.3
31694,2024-11-28 21:26:01.137523+00,flora-d4-interno,25,43.1
31801,2024-11-28 21:31:47.581384+00,flora-d4-interno,25,43.2
32088,2024-11-28 21:46:13.657023+00,flora-d22-esquina,25.1,47.5
32375,2024-11-28 22:00:44.820804+00,flora-d4-interno,22.7,52
32662,2024-11-28 22:15:16.64763+00,flora-d22-esquina,24.3,58.2
32949,2024-11-28 22:29:24.320212+00,flora-d4-interno,24.7,43.5
33236,2024-11-28 22:43:44.930743+00,flora-d22-esquina,25.3,49.4
33523,2024-11-28 22:58:16.464811+00,flora-d22-esquina,25.3,47
33645,2024-11-28 23:04:49.000975+00,flora-d4-interno,24.9,42.6
33932,2024-11-28 23:19:14.611626+00,flora-d4-interno,24.7,42.9
34219,2024-11-28 23:33:40.283836+00,flora-d4-interno,24.6,42.2
34506,2024-11-28 23:47:31.68302+00,flora-d22-esquina,25.1,46.6
34793,2024-11-29 00:00:59.515111+00,flora-d4-interno,23,53.4
35080,2024-11-29 00:15:25.362885+00,flora-d22-esquina,23.5,58.7
35367,2024-11-29 00:27:15.027843+00,flora-d4-interno,23.2,40.8
35679,2024-11-29 00:39:45.963971+00,flora-d22-esquina,23.2,43.6
35940,2024-11-29 00:49:35.668296+00,flora-d22-esquina,23.1,43.2
36269,2024-11-29 01:01:15.555142+00,flora-d4-interno,22.7,39.8
36704,2024-11-29 01:24:41.6174+00,secado-d4,24.9,43
29033,2024-11-28 19:22:10.67955+00,flora-d4-interno,24.8,42.6
